type,chapter,chapterTitle,department,departmentTitle,section,sectionTitle,article,articleTitle,2013,2014,2015,2016,2017,2018
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.000,Indemnités pour services de tiers,19773,20000,20000,20380,20767,21183
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.001,Institut d'enseignement socio-éducatif: primes d'encouragement,25000,25000,20000,20380,20767,21182
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.002,Institut d'enseignement socio-éducatif: indemnités pour services de tiers,37363,47410,45000,48311,49229,50213
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.010,"Frais de route et de séjour, frais de déménagement",4480,10000,8000,10190,10384,10591
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.030,Fourniture de vêtements de travail et de protection,3899,4000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.040,Institut d'enseignement socio-éducatif:centre de documentation,18241,18260,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.041,Acquisition de machines de bureau de faible valeur,445,500,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.080,Bâtiments: exploitation et entretien,335890,458935,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.100,Centre socio-éducatif de l'Etat: loyers d'immeubles et et charges locatives accessoires payés à des secteurs autres que le secteur des administrations publiques,18913,33900,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.120,Frais d'experts et d'études,165,35000,35000,78259,79746,81341
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.150,Frais d'hospitalisation et de clinique des pensionnaires qui ne sont pas à même de porter les frais en résultant; traitement médical et psychiatrique et frais pharmaceutiques des pensionnaires,125589,100000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.210,Frais d'alimentation,186472,195899,200325,204131,208010,212170
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.250,Centre socio-éducatif de Dreiborn: frais d'exploitation et frais divers,139313,145000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.251,Centre socio-éducatif de Schrassig: frais d'exploitation et frais divers,123702,116000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.252,Initiatives de prévention en matière de toxicomanie au service des pensionnaires des centres socio-éducatifs et frais divers,13621,13962,14194,14464,14738,15033
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.253,Centre socio-éducatif Unité fermée pour mineurs: frais d'exploitation et frais divers,34926,35000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.254,Centre socio-éducatif de l'Etat: frais d'exploitation et frais divers,0,0,318000,324042,330199,336803
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,118760,19607,20160,19840
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.270,"Entretien, exploitation et location d'immeubles, dépenses diverses",0,0,492835,653928,666352,679680
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.300,Dépenses relatives au travail des pensionnaires; acquisition d'outillage et de matières premières,68310,70000,75000,77054,78518,80088
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.301,Surveillance des installations techniques du Centre socio-éducatif de l'Etat,0,0,10000,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.310,Droit d'accise et taxe de consommation dus par les centres socio-éducatifs; taxe sur la valeur ajoutée due sur les produits achetés,0,372,372,372,372,372
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,34.010,"Secours urgents, subventions diverses, secours extraordinaires à des jeunes suivis par le service psychosocial du centre socio-éducatif de l'Etat",9954,10000,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,34.090,Transport des élèves des centres socio-éducatifs de Dreiborn et de Schrassig,0,0,366670,1100000,1100000,1100000
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,41.010,"Remboursement à l'établissement public ""Centres, Foyers et Services pour personnes âgées"" de traitements, indemnités, salaires et charges sociales patronales d'agents détachés auprès de l'Etat",0,0,66929,68576,70128,72603
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.6,Centre socio-éducatif de l'Etat,12.600,Centre socio-éducatif de l'Etat: loyers d'immeubles et et charges locatives accessoires payés à des secteurs autres que le secteur des administrations publiques,0,1100,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.000,Traitements des fonctionnaires,748770,797287,774999,793760,811756,840337
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.010,Indemnités des employés occupés à titre permanent,63005,62786,73746,75532,77244,79964
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.020,Indemnités des employés occupés à titre temporaire,23473,18500,4750,4865,4975,5151
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.030,Salaires des salariés occupés à titre permanent,0,100,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.040,Salaires des salariés occupés à titre temporaire,0,100,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,11.130,Indemnités pour services extraordinaires,0,0,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.000,Indemnités pour services de tiers,0,0,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.110,ONE: Frais de contentieux,0,1000,100,1000,1000,1000
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.120,Frais d'experts et d'études,0,0,453812,469521,482953,500971
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.125,Frais d'experts et d'études en matière informatique,122500,35302,0,0,0,0
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.150,ONE: Frais d'expertises médicales et de rapports médicaux effectués sur demande de l'Office National de l'Enfance,0,1000,100,1000,1000,1000
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,12.250,Frais d'exploitation courants,48555,78000,60000,89050,90720,92420
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,33.005,"Participation de l'Etat aux frais des mesures d'aide à l'enfance par des forfaits journaliers définis par l'article 15 de la loi du 16 décembre 2008 aux points 1,2,3 et 6",44068115,43304000,43521322,44600884,45612446,47230004
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,33.008,"Participation de l'Etat aux frais des mesures d'aide à l'enfance par des forfaits horaires définis par l'article 15 de la loi du 16 décembre 2008 aux points 7,10,11,12,13 et 14",2189799,1510437,2013710,2428516,2463531,2520076
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,33.009,Participation de l'Etat aux frais des mesures d'aide à l'enfance par des forfaits horaires définis par l'article 15 de la loi du 16 décembre 2008 aux points 8 et 9,10271464,9900000,16312045,19110870,19386418,19831386
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,33.010,Participation de l'Etat aux frais des mesures d'aide à l'enfance par des forfaits mensuels définis par l'article 15 de la loi du 16 décembre 2008 au point 15,2023188,2750000,2429704,2493538,2542138,2613157
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,34.011,Participation de l'Etat aux frais d'indemnisation des familles d'accueil par des forfaits journaliers,5773208,6000000,6174580,7367012,8151290,9033010
depenses,,,10,"Ministère de l'Education nationale, de l'Enfance et de la Jeunesse",11.7,Office national de l'enfance,34.012,Contribution aux mesures d'accueil à l'étranger de mineurs ou de jeunes adultes en détresse psycho-sociale,7965811,8940000,8500000,9182067,9354231,9529214
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.000,Traitements des fonctionnaires,972126,907299,954917,978037,1000211,1035425
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.010,Indemnités des employés occupés à titre permanent,2156471,2560599,2825942,2894302,2959922,3064137
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.020,Indemnités des employés occupés à titre temporaire,207712,44618,47501,48652,49756,51507
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.030,Salaires des salariés occupés à titre permanent,364523,347043,384471,393797,402726,416905
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.040,Salaires des salariés occupés à titre temporaire,0,100,100,100,100,100
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.100,Indemnités d'habillement,1335,1569,1350,1615,1645,1678
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,11.130,Indemnités pour services extraordinaires,15450,15000,15182,15667,15965,16284
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,12.300,Mesures dans le cadre de la mise en oeuvre de la Garantie pour la jeunesse,0,0,250000,254750,259590,264782
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,33.010,"Participation aux frais des projets ""assurance qualité"" et des projets ""Go""",0,0,140000,142660,145371,148278
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,33.022,Participation aux frais de fonctionnement des services volontaires de jeunes: soutien aux organismes intermédiaires,157686,200000,150000,152850,155755,158869
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,33.023,Soutien aux organisations bénévoles: remboursement de frais d'assurances,42640,45000,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,34.010,Frais de fonctionnement des services volontaires de jeunes: allocations aux bénéficiaires,2402278,2500000,2229820,2253706,2286762,2342220
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,34.012,Soutien aux bénévoles: remboursement de frais de formation,13000,25000,20000,20380,20767,21183
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,34.061,Congé-jeunesse: remboursement aux employeurs,299948,330000,328647,342233,347253,355675
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",11.8,Service national de la jeunesse,41.050,Dotation dans l'intérêt du fonctionnement du Service National de la Jeunesse,3332500,3425000,5450000,5553550,5659068,5772249
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,10.001,Dotation au profit du Centre pour l'égalité de traitement,0,83000,87000,90000,95000,100000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,11.131,Indemnités pour services extraordinaires,2050,2625,3405,4000,4000,4000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,11.300,"Remboursement à l'établissement public ""Centres, Foyers et Services pour personnes âgées"" de traitements, indemnités, salaires et charges sociales patronales 1) d'agents détachés auprès de l'Etat, 2) d'agents bénéficiant d'un recalcul se rapportant à des périodes antérieures à la création de l'établissement public",263019,130504,137086,142477,146927,151515
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.001,Indemnités pour services de tiers,3956,2543,3073,3073,3073,3073
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.010,Frais de route et de séjour,18123,15000,15000,15000,15000,15000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.012,Frais de route et de séjour à l'étranger,50170,39000,39000,39000,39000,39000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.020,Frais d'exploitation des véhicules automoteurs,11086,6802,7053,7244,7380,7518
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.040,Frais de bureau; dépenses diverses,16606,16800,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.080,Bâtiments: exploitation et entretien,11451,14450,14983,15389,15677,15971
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.121,Frais d'experts et d'études; Assistance technique dans le cadre de la gestion du fonds d'assainissement en matière de surendettement,0,0,100,100,100,100
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.122,Frais d'experts et d'études: suivi des projets financés par le Fonds spécial pour le financement des infrastructures socio-familiales,0,100,100,100,100,100
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.123,Frais d'experts et d'études,88175,144000,50000,50000,50000,50000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.140,"Frais de publicité, de sensibilisation et d'information relatifs à la situation des personnes handicapées",0,0,64500,65726,66974,68314
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.141,Publication du programme national d'actions en faveur des seniors,0,0,36000,0,8531,29860
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.149,"Frais de publicité, de sensibilisation et d'information",0,0,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.190,"Colloques, séminaires, stages et journées d'études, frais d'organisation et de participation",0,0,500,500,500,500
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.251,Centre pour l'égalité de traitement: Participation de l'Etat aux frais de fonctionnement,71434,0,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,49355,26392,27227,28068
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.300,"Centre de formation socio-familiale, colloques, séminaires et journées d'études: frais de fonctionnement; indemnités des conférenciers; acquisition d'équipements et de matériel didactique; frais de publication; frais d'organisation et de participation; dépenses diverses",22794,18744,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.306,"Promotion du bénévolat: formation, documentation, sensibilisation, coordination, projets divers",17893,21500,21500,23386,23830,24307
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.311,Prise en charge par l'Etat des frais de production des signes distinctifs identifiant les chiens d'assistance instaurés par la législation relative à l'accessibilité des lieux ouverts au public aux personnes handicapées accompagnées de chiens d'assistance.,0,0,1500,1529,1558,1589
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.312,Participation à la promotion de la mobilité et de l'accessibilité transfrontalières des personnes handicapées,0,0,19000,19361,19729,20123
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.321,Mise en oeuvre d'actions nationales dans le cadre de programmes communautaires ayant trait à l'inclusion sociale,0,0,100,100,100,100
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.331,Institut de Gérontologie - Lëtzebuerger Senioren-Academie: frais de fonctionnement; indemnités des conférenciers; acquisitions d'équipements et de matériel didactique; frais de publication; publicité; dépenses diverses,0,0,46500,46500,46500,46500
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.332,"Plan d'action ""maladies démentielles""",0,0,35000,35000,35000,35000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.333,"""Senioren Telefon"" formation et supervision; publicité; documentation et équipement divers requis, dépenses diverses",0,0,12000,12000,12000,12000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.350,Accompagnement psycho-thérapeutique et socio-pédagogique des victimes d'incidents collectifs à portée traumatisante; frais divers,0,0,5600,5600,5600,5600
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.390,Participation de l'Union européenne à l'Année européenne de lutte contre la pauvreté et l'exclusion sociale (2010); remboursement intérêts,0,100,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.000,"Participation de l'Etat aux frais de fonctionnement des centres de consultation et d'information familiales prévus par la loi du 15.11.1978, ainsi que d'autres services pour enfants et familles",0,0,4350989,4468858,4537484,4640440
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.001,"Participation de l'Etat aux frais de gestionnaires privés assurant des services aux initiatives bénévoles dans les domaines du social, des secours, de la culture, du sport, de l'environnement, de la jeunesse, des femmes, du troisième âge et/ou accomplissant des missions d'information et de sensibilisation du public",185585,207852,256580,275976,281210,286834
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.002,Participation aux frais de fonctionnement d'associations conventionnées par le Ministère de la Famille et de l'Intégration: solde de la participation de l'Etat résultant de décomptes se rapportant à des exercices antérieurs et qui n'ont pas pû être clôturés dans les limites de la période complémentaire,5169176,5172000,5300000,6000000,6300000,6600000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.003,Remboursement aux associations conventionnées par le Ministère de la Famille et de l'Intégration des frais relatifs aux indemnités d'apprentissage,620000,1266000,1282146,1327647,1369646,1424745
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.005,Participation aux frais de fonctionnement d'associations conventionnées: dépenses supplémentaires résultant d’accords salariaux,0,0,100,100,100,100
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.010,"Subsides à des oeuvres de bienfaisance et de solidarité ainsi qu'à des organismes ou des personnes oeuvrant dans les domaines social, familial ou thérapeutique",174200,68248,68248,70000,70000,70000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.030,"Participation exceptionnelle et transitoire de l'Etat aux frais de fonctionnement des services d'hébergement et d'activités de jour pour personnes handicapées se rapportant aux exercices 2012 et antérieurs, suite à la nécessité, pour les institutions concernées, de disposer d'un délai d'adaptation et d'organistation en raison de l'entrée en vigueur d'un nouveau type de financement",0,0,100,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.031,Participation de l'Etat aux frais de fonctionnement des services conventionnés pour personnes handicapées,0,0,53188936,55914430,58179752,61349660
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.040,"Participation de l'Etat aux frais de fonctionnement de centres d'accueil et de services conventionnés pour adultes, de centres médico-sociaux, d'initiatives de travail social communautaire, aux frais de la mise en oeuvre de la stratégie nationale contre le sans-abrisme et l'exclusion liée au logement et aux frais d'études, de mise en place et de fonctionnement de projets-pilotes destinés à soutenir la création de nouveaux emplois de proximité dans le domaine socio-familial",0,0,13222076,14211172,14670172,15437356
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.041,Participation financière de l'Etat à des projets mis en oeuvre dans le cadre de programmes communautaires ayant trait à l'inclusion sociale,0,0,95000,97000,99000,101000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.050,"Participation de l'Etat aux frais du projet ""Nuetswaach""",0,0,300000,311000,321000,330000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.051,Participation de l'Etat aux frais de gestionnaires privés pour promouvoir la création et le fonctionnement de services pour personnes âgées,0,0,7029572,7598689,7930516,8221662
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.052,Participation de l'Etat au prix d'équilibre à payer par les usagers âgés et/ou dépendants dont les ressources s'avèrent insuffisantes dans les services de maintien à domicile,0,0,2212500,2212500,2212500,2212500
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.053,"Subsides à des organismes privés développant: 1) des mesures d'initiation aux technologies modernes de communication; frais de connexion et frais divers 2) des projets contribuant à la participation, à l'intégration et à la citoyenneté des personnes âgées",0,0,16200,16000,16000,16000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.054,Subsides à des services pour personnes âgées intervenant au niveau de l'entraide,0,0,67500,67500,67500,67500
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.055,"Participation de l'Etat à la mise en place d'un plan d'action ""maladies démentielles""",0,0,22500,22500,22500,22500
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.056,Participation de l'Etat aux frais de la prise en charge de personnes en fin de vie aussi bien au niveau du maintien à domicile qu'en centres d'accueil pour personnes en fin de vie,0,0,450000,450000,450000,450000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,33.057,Participation de l'Etat aux frais liés à l'organisation de formations professionnelles continues en soins palliatifs,0,0,72500,275000,275000,275000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,34.010,Secours divers; subventions diverses; rapatriements; cotisations de la sécurité sociale,0,0,80000,80000,80000,80000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,34.012,"Secours du chef de pertes et dégâts essuyés à la suite de catastrophes naturelles, frais d'expertises",0,0,100,900,900,900
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,34.013,Participation de l'Etat aux frais de placement à l'étranger,0,0,150000,150000,150000,150000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,34.014,Prestations sociales; hébergement des sans-abri; frais de retour au pays d'origine,0,0,317103,323127,329267,335852
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,34.090,Prise en charge par l'Etat des frais liés à l'aide humaine nécessaire à la compensation du handicap de personnes atteintes d'un handicap sensoriel dans le cadre de formations professionnelles continues et de situations d'examens de promotion légaux ou réglementaires,0,0,5000,5095,5192,5296
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,41.010,Financement des programmes et projets de recherche entrepris en collaboration avec les centres de recherche publics,144589,50000,12750,104750,12750,12750
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,42.000,Prise en charge par l'Etat des indemnités du congé pour raisons familiales,0,0,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.000,Remboursement aux communes de la part de l'Etat dans les frais d'entretien de diverses catégories d'indigents indigènes exposés tant dans le pays qu'à l'étranger,0,0,100,100,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.001,Remboursement aux communes des frais incombant à l'Etat du chef de l'entretien d'indigents étrangers et indigènes dont le domicile de secours n'a pu être déterminé,0,0,100,100,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.002,Participation de l'Etat aux frais de fonctionnement de centres d'accueil et de services communaux conventionnés pour adultes et aux frais de la mise en oeuvre de la stratégie nationale contre le sans-abrisme et l'exclusion liée au logement,0,0,893027,1123742,1152845,1183204
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.003,"Subsides pour l'élaboration et la mise en oeuvre de projets ""Plan communal Senior""",0,0,20000,25000,25000,25000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.020,Frais de l'opérateur pour le logiciel informatique des offices sociaux,0,0,450000,450000,450000,450000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.040,Participation aux frais de fonctionnement des offices sociaux,0,0,8500000,9200000,9450000,9800000
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,43.041,Participation de l'Etat aux frais de communes et aux frais d'établissements publics gérés par des communes pour promouvoir la création et le fonctionnement de services pour personnes âgées,0,0,322154,336403,348571,359045
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.0,Famille et Intégration,12.623,Frais d'experts et d'études,0,55000,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.1,Service d'action socio-familiale.Enfants et adultes,12.140,"Frais de publicité, de sensibilisation et d'information relatifs à la situation des personnes handicapées",38586,75000,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.1,Service d'action socio-familiale.Enfants et adultes,12.302,Prise en charge par l'Etat des frais de production des signes distinctifs identifiant les chiens d'assistance instaurés par la législation relative à l'accessibilité des lieux ouverts au public aux personnes handicapées accompagnées de chiens d'assistance.,194,1500,0,0,0,0
depenses,,,12,"Ministère de la Famille, de l'Intégration et à la Grande Région",12.1,Service d'action socio-familiale.Enfants et adultes,12.320,"Information, consultation et promotion familiale: frais de publication, dépenses diverses",4643,5000,0,0,0,0
